GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q802X3	calr3b	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	Q803A2	nck2a	GO:1902237	positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	P
UniProtKB	Q803B3	usp14	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q803B3	usp14	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q803C1	rnf8	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q803C1	rnf8	GO:0045739	positive regulation of DNA repair	P
UniProtKB	Q803C1	rnf8	GO:0006303	double-strand break repair via nonhomologous end joining	P
UniProtKB	Q803C1	rnf8	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q803C1	rnf8	GO:0045739	positive regulation of DNA repair	P
UniProtKB	Q803E4	ctsba	GO:0051603	proteolysis involved in protein catabolic process	P
UniProtKB	Q803G0	erlec1	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	Q803G0	erlec1	GO:0030968	endoplasmic reticulum unfolded protein response	P
UniProtKB	Q803I8	syvn1	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	Q803I8	syvn1	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q803I8	syvn1	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	Q803J9	rnf13	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q803L9	ndfip1	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q803M4	ube2al	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q803N3	smarca4a	GO:0014032	neural crest cell development	P
UniProtKB	Q803N3	smarca4a	GO:0014032	neural crest cell development	P
UniProtKB	Q803N3	smarca4a	GO:0014033	neural crest cell differentiation	P
UniProtKB	Q803T0	dnmt1	GO:0032776	DNA methylation on cytosine	P
UniProtKB	Q803T0	dnmt1	GO:0032776	DNA methylation on cytosine	P
UniProtKB	Q803T0	dnmt1	GO:0032776	DNA methylation on cytosine	P
UniProtKB	Q803T0	dnmt1	GO:0051718	DNA (cytosine-5-)-methyltransferase activity, acting on CpG substrates	F
UniProtKB	Q803T0	dnmt1	GO:0006306	DNA methylation	P
UniProtKB	Q803T0	dnmt1	GO:0006306	DNA methylation	P
UniProtKB	Q803T0	dnmt1	GO:0006306	DNA methylation	P
UniProtKB	Q803T0	dnmt1	GO:0090116	C-5 methylation of cytosine	P
UniProtKB	Q803T1	dcn	GO:0010508	positive regulation of autophagy	P
UniProtKB	Q803V7	cdc34a	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q803W5	olfm2a	GO:0014032	neural crest cell development	P
UniProtKB	Q803Y3	lipg	GO:0019433	triglyceride catabolic process	P
UniProtKB	Q803Y4	ufm1	GO:0061709	reticulophagy	P
UniProtKB	Q803Z0	pak1	GO:0001755	neural crest cell migration	P
UniProtKB	Q804B2	foxi1	GO:0001755	neural crest cell migration	P
UniProtKB	Q804B2	foxi1	GO:0014032	neural crest cell development	P
UniProtKB	Q804G5	anxa6	GO:0001755	neural crest cell migration	P
UniProtKB	Q804H0	anxa1c	GO:0046883	regulation of hormone secretion	P
UniProtKB	Q804H0	anxa1c	GO:0031394	positive regulation of prostaglandin biosynthetic process	P
UniProtKB	Q804H1	anxa1b	GO:0046883	regulation of hormone secretion	P
UniProtKB	Q804H1	anxa1b	GO:0031394	positive regulation of prostaglandin biosynthetic process	P
UniProtKB	Q804H2	anxa1a	GO:0046883	regulation of hormone secretion	P
UniProtKB	Q804H2	anxa1a	GO:0031394	positive regulation of prostaglandin biosynthetic process	P
UniProtKB	Q804J4	plcg1	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q804J4	plcg1	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q804J5	plcg1	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q804J5	plcg1	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q804J6	plcg1	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q804J6	plcg1	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q804S5	mib1	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q804V7	tnnt2a	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q8AV60	insig2	GO:0032869	cellular response to insulin stimulus	P
UniProtKB	Q8AV61	insig1	GO:0032869	cellular response to insulin stimulus	P
UniProtKB	Q8AV62	esr2a	GO:0030518	intracellular steroid hormone receptor signaling pathway	P
UniProtKB	Q8AV62	esr2a	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	Q8AV62	esr2a	GO:0030284	nuclear estrogen receptor activity	F
UniProtKB	Q8AV62	esr2a	GO:0030520	intracellular estrogen receptor signaling pathway	P
UniProtKB	Q8AV62	esr2a	GO:0030284	nuclear estrogen receptor activity	F
UniProtKB	Q8AV62	esr2a	GO:0030284	nuclear estrogen receptor activity	F
UniProtKB	Q8AV88	disc1	GO:0001755	neural crest cell migration	P
UniProtKB	Q8AW31	tnnt2a	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q8AW35	phlda3	GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	P
UniProtKB	Q8AWC6	col18a1a	GO:0001755	neural crest cell migration	P
UniProtKB	Q8AWD1	mid1ip1l	GO:0046890	regulation of lipid biosynthetic process	P
UniProtKB	Q8AXB6	hnf4a	GO:0050796	regulation of insulin secretion	P
UniProtKB	Q8AXX2	tbx1	GO:0001755	neural crest cell migration	P
UniProtKB	Q8AXX2	tbx1	GO:0014032	neural crest cell development	P
UniProtKB	Q8AYF3	ctsla	GO:0051603	proteolysis involved in protein catabolic process	P
UniProtKB	Q8JFB7	ormdl1	GO:1900060	negative regulation of ceramide biosynthetic process	P
UniProtKB	Q8JFB7	ormdl1	GO:0090155	negative regulation of sphingolipid biosynthetic process	P
UniProtKB	Q8JFB7	ormdl1	GO:2000303	regulation of ceramide biosynthetic process	P
UniProtKB	Q8JFR5	kita	GO:0048865	stem cell fate commitment	P
UniProtKB	Q8JFS9	tnnt2a	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q8JFU2	tmub2	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	Q8JFU2	tmub2	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	Q8JFV5	hectd1	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q8JFV5	hectd1	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q8JGN2	faf1	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	Q8JGS4	terfa	GO:0061820	telomeric D-loop disassembly	P
UniProtKB	Q8JGS4	terfa	GO:0031627	telomeric loop formation	P
UniProtKB	Q8JGS4	terfa	GO:0031848	protection from non-homologous end joining at telomere	P
UniProtKB	Q8JGS4	terfa	GO:0031848	protection from non-homologous end joining at telomere	P
UniProtKB	Q8JGS4	terfa	GO:0000723	telomere maintenance	P
UniProtKB	Q8JH93	cyp11a1	GO:0006700	C21-steroid hormone biosynthetic process	P
UniProtKB	Q8JH93	cyp11a1	GO:0006700	C21-steroid hormone biosynthetic process	P
UniProtKB	Q8JH93	cyp11a1	GO:0006700	C21-steroid hormone biosynthetic process	P
UniProtKB	Q8JHG6	wdr43	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q8JHY2	pdgfrb	GO:0001755	neural crest cell migration	P
UniProtKB	Q8JHY2	pdgfrb	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q8JHY2	pdgfrb	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q8JHY2	pdgfrb	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q8JHY2	pdgfrb	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q8JID1	igf1rb	GO:0005009	insulin receptor activity	F
UniProtKB	Q8JID1	igf1rb	GO:0042593	glucose homeostasis	P
UniProtKB	Q8JID1	igf1rb	GO:0008286	insulin receptor signaling pathway	P
UniProtKB	Q8JIX0	ube4b	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	Q8JIX0	ube4b	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	Q8JIX0	ube4b	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q8JIY7	hdac1	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q8JIZ9	nr1i2	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	Q8JIZ9	nr1i2	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	Q8JIZ9	nr1i2	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	Q8JIZ9	nr1i2	GO:0043401	steroid hormone mediated signaling pathway	P
UniProtKB	Q8JIZ9	nr1i2	GO:0043401	steroid hormone mediated signaling pathway	P
UniProtKB	Q8JIZ9	nr1i2	GO:0043401	steroid hormone mediated signaling pathway	P
UniProtKB	Q8QFX6	nrp1a	GO:0001755	neural crest cell migration	P
UniProtKB	Q8QFX6	nrp1a	GO:0001755	neural crest cell migration	P
UniProtKB	Q8QGB8	dnmt1	GO:0090116	C-5 methylation of cytosine	P
UniProtKB	Q8QGB8	dnmt1	GO:0003886	DNA (cytosine-5-)-methyltransferase activity	F
UniProtKB	Q8QGB8	dnmt1	GO:0003886	DNA (cytosine-5-)-methyltransferase activity	F
UniProtKB	Q8QGB8	dnmt1	GO:0032776	DNA methylation on cytosine	P
UniProtKB	Q8QGB8	dnmt1	GO:0032776	DNA methylation on cytosine	P
UniProtKB	Q8QGB8	dnmt1	GO:0032776	DNA methylation on cytosine	P
UniProtKB	Q8QGB8	dnmt1	GO:0051718	DNA (cytosine-5-)-methyltransferase activity, acting on CpG substrates	F
UniProtKB	Q8QGB8	dnmt1	GO:0006306	DNA methylation	P
UniProtKB	Q8QGB8	dnmt1	GO:0006306	DNA methylation	P
UniProtKB	Q8QGB8	dnmt1	GO:0006306	DNA methylation	P
UniProtKB	Q8QGB8	dnmt1	GO:0003886	DNA (cytosine-5-)-methyltransferase activity	F
UniProtKB	Q8QGB8	dnmt1	GO:0003886	DNA (cytosine-5-)-methyltransferase activity	F
UniProtKB	Q8QGH6	nr1i2	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	Q8QGH6	nr1i2	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	Q8QGH6	nr1i2	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	Q8QGH6	nr1i2	GO:0043401	steroid hormone mediated signaling pathway	P
UniProtKB	Q8QGH6	nr1i2	GO:0043401	steroid hormone mediated signaling pathway	P
UniProtKB	Q8QGH6	nr1i2	GO:0043401	steroid hormone mediated signaling pathway	P
UniProtKB	Q8QGM8	insrb	GO:0005009	insulin receptor activity	F
UniProtKB	Q8QGM8	insrb	GO:0042593	glucose homeostasis	P
UniProtKB	Q8QGM8	insrb	GO:0008286	insulin receptor signaling pathway	P
UniProtKB	Q8QGM9	insra	GO:0005009	insulin receptor activity	F
UniProtKB	Q8QGM9	insra	GO:0042593	glucose homeostasis	P
UniProtKB	Q8QGM9	insra	GO:0008286	insulin receptor signaling pathway	P
UniProtKB	Q8QGW4	rapsn	GO:0007271	synaptic transmission, cholinergic	P
UniProtKB	Q8QHI7	fbxl14b	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	Q8QHI8	fbxl14a	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	Q8QHJ5	xbp1	GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	P
UniProtKB	Q8UUS8	gpm6bb	GO:0051612	negative regulation of serotonin uptake	P
UniProtKB	Q8UUT0	gpm6ba	GO:0051612	negative regulation of serotonin uptake	P
UniProtKB	Q8UUW8	cxcr4a	GO:1903045	neural crest cell migration involved in sympathetic nervous system development	P
UniProtKB	Q8UUX0	akt2	GO:0046326	positive regulation of glucose import	P
UniProtKB	Q8UUX0	akt2	GO:0042593	glucose homeostasis	P
UniProtKB	Q8UUX0	akt2	GO:0042593	glucose homeostasis	P
UniProtKB	Q8UUY9	igf1rb	GO:0005009	insulin receptor activity	F
UniProtKB	Q8UUY9	igf1rb	GO:0042593	glucose homeostasis	P
UniProtKB	Q8UUY9	igf1rb	GO:0008286	insulin receptor signaling pathway	P
UniProtKB	Q8UVE5	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	Q8UVE5	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	Q8UVE5	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	Q8UVE5	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	Q8UVE5	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	Q8UVE5	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	Q8UVE5	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	Q8UVE5	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	Q8UVE5	tfap2a	GO:0014036	neural crest cell fate specification	P
UniProtKB	Q8UVE5	tfap2a	GO:0014036	neural crest cell fate specification	P
UniProtKB	Q8UVE5	tfap2a	GO:0014036	neural crest cell fate specification	P
UniProtKB	Q8UVE5	tfap2a	GO:0014036	neural crest cell fate specification	P
UniProtKB	Q8UVE6	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	Q8UVE6	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	Q8UVE6	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	Q8UVE6	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	Q8UVE6	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	Q8UVE6	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	Q8UVE6	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	Q8UVE6	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	Q8UVE6	tfap2a	GO:0014036	neural crest cell fate specification	P
UniProtKB	Q8UVE6	tfap2a	GO:0014036	neural crest cell fate specification	P
UniProtKB	Q8UVE6	tfap2a	GO:0014036	neural crest cell fate specification	P
UniProtKB	Q8UVE6	tfap2a	GO:0014036	neural crest cell fate specification	P
UniProtKB	Q8UVQ5	xbp1	GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	P
UniProtKB	Q8UVW4	gria2a	GO:0014032	neural crest cell development	P
UniProtKB	Q8UVW9	stat5a	GO:0060397	growth hormone receptor signaling pathway via JAK-STAT	P
UniProtKB	Q8UVZ4	psap	GO:0019216	regulation of lipid metabolic process	P
UniProtKB	Q8UWD5	bcl2l10	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	P
UniProtKB	Q8UWD6	mcl1b	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	P
UniProtKB	Q8UWJ4	dld	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q8UWJ4	dld	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q90275	cdh2	GO:0001755	neural crest cell migration	P
UniProtKB	Q90275	cdh2	GO:0001755	neural crest cell migration	P
UniProtKB	Q90275	cdh2	GO:0010002	cardioblast differentiation	P
UniProtKB	Q90275	cdh2	GO:0010002	cardioblast differentiation	P
UniProtKB	Q90275	cdh2	GO:0010002	cardioblast differentiation	P
UniProtKB	Q90413	fgfr4	GO:0070857	regulation of bile acid biosynthetic process	P
UniProtKB	Q90415	rxrab	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	Q90415	rxrab	GO:0043401	steroid hormone mediated signaling pathway	P
UniProtKB	Q90416	rxrga	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	Q90416	rxrga	GO:0043401	steroid hormone mediated signaling pathway	P
UniProtKB	Q90417	rxrbb	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	Q90417	rxrbb	GO:0043401	steroid hormone mediated signaling pathway	P
UniProtKB	Q90423	hoxb1b	GO:0035066	positive regulation of histone acetylation	P
UniProtKB	Q90459	ccnd1	GO:0031571	mitotic G1 DNA damage checkpoint signaling	P
UniProtKB	Q90460	alcama	GO:0014033	neural crest cell differentiation	P
UniProtKB	Q90460	alcama	GO:0014033	neural crest cell differentiation	P
UniProtKB	Q90484	tncb	GO:0001755	neural crest cell migration	P
UniProtKB	Q90485	ba2	GO:0042744	hydrogen peroxide catabolic process	P
UniProtKB	Q90486	ba1	GO:0042744	hydrogen peroxide catabolic process	P
UniProtKB	Q90487	hbaa1	GO:0042744	hydrogen peroxide catabolic process	P
UniProtKB	Q90VY7	pknox1.1	GO:0035066	positive regulation of histone acetylation	P
UniProtKB	Q90VY7	pknox1.1	GO:0035066	positive regulation of histone acetylation	P
UniProtKB	Q90VY7	pknox1.1	GO:0014033	neural crest cell differentiation	P
UniProtKB	Q90VY9	adarb1a	GO:0014032	neural crest cell development	P
UniProtKB	Q90VZ1	adarb1a	GO:0014032	neural crest cell development	P
UniProtKB	Q90WS8	esr2a	GO:0030518	intracellular steroid hormone receptor signaling pathway	P
UniProtKB	Q90WS8	esr2a	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	Q90WS8	esr2a	GO:0030284	nuclear estrogen receptor activity	F
UniProtKB	Q90WS8	esr2a	GO:0030520	intracellular estrogen receptor signaling pathway	P
UniProtKB	Q90WS8	esr2a	GO:0030284	nuclear estrogen receptor activity	F
UniProtKB	Q90WS8	esr2a	GO:0030284	nuclear estrogen receptor activity	F
UniProtKB	Q90WS9	esr2b	GO:0030518	intracellular steroid hormone receptor signaling pathway	P
UniProtKB	Q90WS9	esr2b	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	Q90WS9	esr2b	GO:0030284	nuclear estrogen receptor activity	F
UniProtKB	Q90WS9	esr2b	GO:0030520	intracellular estrogen receptor signaling pathway	P
UniProtKB	Q90WS9	esr2b	GO:0030284	nuclear estrogen receptor activity	F
UniProtKB	Q90WS9	esr2b	GO:0030284	nuclear estrogen receptor activity	F
UniProtKB	Q90X26	smo	GO:0010002	cardioblast differentiation	P
UniProtKB	Q90X26	smo	GO:0014033	neural crest cell differentiation	P
UniProtKB	Q90X27	xbp1	GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	P
UniProtKB	Q90XD1	sox10	GO:0001755	neural crest cell migration	P
UniProtKB	Q90XD1	sox10	GO:0001755	neural crest cell migration	P
UniProtKB	Q90XD1	sox10	GO:0001755	neural crest cell migration	P
UniProtKB	Q90XD1	sox10	GO:0014032	neural crest cell development	P
UniProtKB	Q90XD1	sox10	GO:0014032	neural crest cell development	P
UniProtKB	Q90XD3	xbp1	GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	P
UniProtKB	Q90XP5	gria2a	GO:0014032	neural crest cell development	P
UniProtKB	Q90XX3	notch2	GO:0042593	glucose homeostasis	P
UniProtKB	Q90Y46	tnnt2a	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q90Y57	jag1a	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q90Y57	jag1a	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q90Y61	ptprn2	GO:0035773	insulin secretion involved in cellular response to glucose stimulus	P
UniProtKB	Q90Y62	ptprna	GO:0035773	insulin secretion involved in cellular response to glucose stimulus	P
UniProtKB	Q90YL6	nr5a2	GO:0061017	hepatoblast differentiation	P
UniProtKB	Q90YY4	smo	GO:0010002	cardioblast differentiation	P
UniProtKB	Q90YY4	smo	GO:0014033	neural crest cell differentiation	P
UniProtKB	Q90Z59	esr2b	GO:0030518	intracellular steroid hormone receptor signaling pathway	P
UniProtKB	Q90Z59	esr2b	GO:0030284	nuclear estrogen receptor activity	F
UniProtKB	Q90Z59	esr2b	GO:0030284	nuclear estrogen receptor activity	F
UniProtKB	Q90Z66	ppardb	GO:0045923	positive regulation of fatty acid metabolic process	P
UniProtKB	Q90Z66	ppardb	GO:0050728	negative regulation of inflammatory response	P
UniProtKB	Q90Z66	ppardb	GO:0019216	regulation of lipid metabolic process	P
UniProtKB	Q90Z66	ppardb	GO:0010887	negative regulation of cholesterol storage	P
UniProtKB	Q90Z67	pparda	GO:0045923	positive regulation of fatty acid metabolic process	P
UniProtKB	Q90Z67	pparda	GO:0050728	negative regulation of inflammatory response	P
UniProtKB	Q90Z67	pparda	GO:0019216	regulation of lipid metabolic process	P
UniProtKB	Q90Z67	pparda	GO:0010887	negative regulation of cholesterol storage	P
UniProtKB	Q90Z67	pparda	GO:0014032	neural crest cell development	P
UniProtKB	Q90Z98	bcl2l1	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	P
UniProtKB	Q90ZE3	meis3	GO:0035066	positive regulation of histone acetylation	P
UniProtKB	Q90ZE3	meis3	GO:1901166	neural crest cell migration involved in autonomic nervous system development	P
UniProtKB	Q90ZS3	psma6l	GO:0010498	proteasomal protein catabolic process	P
UniProtKB	Q90ZS3	psma6l	GO:0051603	proteolysis involved in protein catabolic process	P
UniProtKB	Q90ZS3	psma6l	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q90ZS4	psma6a	GO:0010498	proteasomal protein catabolic process	P
UniProtKB	Q90ZS4	psma6a	GO:0051603	proteolysis involved in protein catabolic process	P
UniProtKB	Q90ZS4	psma6a	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q90ZZ0	rchy1	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q92008	shha	GO:0010002	cardioblast differentiation	P
UniProtKB	Q92173	lpl	GO:0019433	triglyceride catabolic process	P
UniProtKB	Q98864	ptch1	GO:0010002	cardioblast differentiation	P
UniProtKB	Q98867	thraa	GO:0014032	neural crest cell development	P
UniProtKB	Q98880	chrna1	GO:0015464	acetylcholine receptor activity	F
UniProtKB	Q98880	chrna1	GO:0007271	synaptic transmission, cholinergic	P
UniProtKB	Q98880	chrna1	GO:0007274	neuromuscular synaptic transmission	P
UniProtKB	Q98SM7	esr2a	GO:0030518	intracellular steroid hormone receptor signaling pathway	P
UniProtKB	Q98SM7	esr2a	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	Q98SM7	esr2a	GO:0030284	nuclear estrogen receptor activity	F
UniProtKB	Q98SM7	esr2a	GO:0030520	intracellular estrogen receptor signaling pathway	P
UniProtKB	Q98SM7	esr2a	GO:0030284	nuclear estrogen receptor activity	F
UniProtKB	Q98SM7	esr2a	GO:0030284	nuclear estrogen receptor activity	F
UniProtKB	Q98SM8	esr2b	GO:0030518	intracellular steroid hormone receptor signaling pathway	P
UniProtKB	Q98SM8	esr2b	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	Q98SM8	esr2b	GO:0030284	nuclear estrogen receptor activity	F
UniProtKB	Q98SM8	esr2b	GO:0030520	intracellular estrogen receptor signaling pathway	P
UniProtKB	Q98SM8	esr2b	GO:0030284	nuclear estrogen receptor activity	F
UniProtKB	Q98SM8	esr2b	GO:0030284	nuclear estrogen receptor activity	F
